StudentID,University,Major,RegisteredDate,GraduationDate,Logins,ProfileCompleted,ResumeUploads,ApplicationsSubmitted,CareerFairAttendance,WorkshopAttendance,InfoSessionAttendance,ResumeWorkshopAttended,InterviewInvites,ShortlistedCount,InternshipPlacement,InternshipEmployer,InternshipStartDate,FullTimePlacement,FullTimeEmployer,FullTimePlacementDate,DaysToFullTimeJob,Applications_Tech,Applications_Finance,Applications_Healthcare,Applications_Education,Applications_Manufacturing
S01569,Boston University,Engineering,2025-08-05,2028-10-09,182,1,6,40,4,2,2,1,6,5,1,Cisco,2028-05-18,1,Intel,2028-12-02,54.0,10,4,6,7,8
S01570,UCSD,Engineering,2024-10-16,2028-03-29,150,1,6,34,2,4,3,1,6,1,1,Johnson & Johnson,2027-12-16,1,Deloitte,2028-06-03,66.0,2,3,5,8,7
S01571,Purdue,Engineering,2025-01-25,2028-03-12,147,1,4,27,3,4,3,1,7,5,1,Meta,2027-09-02,1,Apple,2028-07-11,121.0,7,6,6,7,5
S01572,NYU,Engineering,2024-04-01,2027-04-11,149,1,2,32,5,2,1,1,8,2,1,Amazon,2026-11-19,1,Intel,2027-11-25,228.0,5,5,5,6,8
S01573,NYU,Engineering,2024-10-18,2028-09-13,150,1,3,42,3,2,2,1,7,4,1,Microsoft,2028-05-07,1,JPMorgan Chase,2029-03-14,182.0,12,5,8,6,9
S01574,NYU,Engineering,2024-11-13,2028-10-28,169,1,4,33,4,2,2,1,6,0,1,Tesla,2028-06-27,1,Cisco,2029-01-15,79.0,6,4,8,6,8
S01575,Georgia Tech,Engineering,2025-06-08,2028-09-17,171,1,3,40,4,2,2,1,4,3,1,JPMorgan Chase,2028-02-15,1,JPMorgan Chase,2029-05-03,228.0,8,14,7,8,6
S01576,Michigan,Engineering,2025-07-30,2029-06-01,158,1,2,39,4,5,1,1,15,7,0,,,0,,,,3,6,7,7,9
S01577,NYU,Engineering,2024-04-02,2027-11-04,152,1,1,43,4,2,2,1,1,0,1,EY,2027-05-04,1,Goldman Sachs,2028-03-08,125.0,9,6,8,4,9
S01578,UCSD,Engineering,2025-03-12,2028-04-27,151,1,6,37,6,4,2,1,14,6,1,Deloitte,2028-01-18,1,JPMorgan Chase,2028-11-17,204.0,4,9,2,12,5
S01579,UCSD,Engineering,2024-08-17,2028-07-13,140,1,3,44,4,4,1,1,2,1,1,General Electric,2028-03-06,1,Deloitte,2029-04-22,283.0,5,7,9,8,5
S01580,UCSD,Engineering,2025-10-24,2029-07-18,162,1,7,39,4,2,2,1,5,2,1,Meta,2029-03-29,1,Goldman Sachs,2030-04-13,269.0,8,7,4,6,13
S01581,UCLA,Engineering,2025-05-04,2028-10-03,174,1,2,44,4,4,0,1,4,3,0,,,1,Amazon,2029-01-17,106.0,2,11,9,4,8
S01582,UCSD,Engineering,2024-11-03,2028-03-09,174,1,6,36,4,4,1,1,6,3,1,Goldman Sachs,2027-07-30,1,EY,2028-09-06,181.0,5,3,4,9,8
S01583,Arizona State U.,Engineering,2025-07-18,2028-08-25,145,1,2,31,2,3,2,1,6,2,1,Deloitte,2028-05-16,0,,,,8,8,9,3,9
S01584,UCLA,Engineering,2025-06-06,2029-01-08,159,1,2,31,4,2,2,1,5,3,1,Microsoft,2028-06-27,1,Pfizer,2029-10-02,267.0,8,7,8,3,8
S01585,Boston University,Engineering,2025-08-05,2028-12-11,158,1,5,29,4,4,2,1,9,5,1,Meta,2028-06-14,1,Intel,2029-02-20,71.0,5,5,6,7,6
S01586,Penn State,Engineering,2024-01-17,2027-03-15,151,1,6,28,4,2,2,1,4,3,1,Amazon,2026-08-19,1,Cisco,2027-07-16,123.0,6,9,2,11,11
S01587,NYU,Engineering,2024-02-16,2027-03-29,170,1,2,31,4,4,1,1,8,4,0,,,1,General Electric,2027-11-27,243.0,9,7,6,7,7
S01588,Boston University,Engineering,2024-10-31,2028-04-08,128,1,4,25,4,4,2,1,8,2,1,Johnson & Johnson,2027-08-12,1,Intel,2028-12-26,262.0,7,7,9,6,4
S01589,UCSD,Engineering,2025-04-05,2029-02-17,157,1,1,37,4,5,3,1,14,10,1,Tesla,2028-09-13,1,Apple,2029-06-22,125.0,5,8,4,5,8
S01590,UT Austin,Engineering,2024-03-21,2028-01-24,138,1,1,36,4,3,2,1,8,4,1,Cisco,2027-08-21,0,,,,7,8,10,5,2
S01591,UCSD,Engineering,2024-04-18,2027-11-26,128,1,4,23,5,3,2,1,8,4,1,Google,2027-04-14,1,Goldman Sachs,2027-12-28,32.0,7,4,6,2,10
S01592,UCLA,Engineering,2024-01-14,2027-04-10,154,1,5,26,4,4,3,1,8,5,1,JPMorgan Chase,2026-09-10,1,Cisco,2027-12-03,237.0,12,11,8,7,10
S01593,UCSD,Engineering,2025-09-08,2029-05-14,145,1,4,28,1,3,2,1,4,1,1,EY,2028-11-28,1,Johnson & Johnson,2029-12-14,214.0,8,8,14,5,8
S01594,UCSD,Engineering,2025-12-07,2029-11-16,147,1,3,25,3,3,2,1,2,1,0,,,1,Intel,2030-07-06,232.0,7,5,5,11,4
S01595,Michigan,Engineering,2024-03-30,2027-06-02,132,1,3,35,3,2,2,1,7,2,1,Google,2027-01-29,1,Microsoft,2027-10-07,127.0,9,8,8,8,7
S01596,Arizona State U.,Engineering,2025-12-13,2029-03-18,164,1,4,31,3,3,3,1,15,9,1,Apple,2028-12-12,1,Pfizer,2029-12-19,276.0,6,10,9,9,13
S01597,UT Austin,Engineering,2025-10-27,2029-02-26,151,1,5,50,6,2,3,1,9,5,1,Cisco,2028-08-09,1,Microsoft,2029-07-03,127.0,10,10,6,2,5
S01598,Michigan,Engineering,2025-04-19,2028-07-02,145,1,2,34,3,3,3,1,7,3,1,Goldman Sachs,2027-12-04,1,Microsoft,2028-08-12,41.0,5,5,6,6,10
S01599,UT Austin,Engineering,2024-06-05,2028-05-29,158,1,1,29,3,3,3,1,8,6,1,JPMorgan Chase,2027-11-08,1,Google,2029-02-24,271.0,7,8,7,0,6
S01600,Florida,Engineering,2025-08-22,2028-12-23,155,1,3,29,4,2,1,1,4,3,1,Meta,2028-08-04,1,Google,2029-08-10,230.0,8,5,9,2,9
S01601,Georgia Tech,Engineering,2024-01-09,2027-03-01,145,0,1,35,4,3,2,1,5,2,1,Goldman Sachs,2026-08-13,1,Johnson & Johnson,2027-12-09,283.0,3,10,8,6,3
S01602,Purdue,Engineering,2025-09-02,2029-06-11,155,1,3,31,4,3,4,1,3,3,1,Google,2028-12-29,1,Goldman Sachs,2030-03-17,279.0,7,5,6,7,13
S01603,Florida,Engineering,2025-06-09,2029-04-06,124,1,4,34,5,4,2,1,5,2,1,Apple,2028-09-04,1,Deloitte,2029-06-06,61.0,6,7,7,7,8
S01604,Arizona State U.,Engineering,2025-03-08,2028-12-27,162,1,2,34,5,2,1,1,2,0,1,Deloitte,2028-07-10,1,Meta,2029-02-27,62.0,4,9,5,8,6
S01605,UCSD,Engineering,2025-03-03,2028-10-30,143,1,1,35,3,1,0,1,7,5,1,JPMorgan Chase,2028-07-03,0,,,,9,10,4,7,5
S01606,Purdue,Engineering,2025-10-23,2029-04-17,170,1,3,32,4,3,3,1,6,4,1,Johnson & Johnson,2028-09-25,1,Google,2029-12-26,253.0,8,8,5,6,7
S01607,UT Austin,Engineering,2024-10-21,2028-01-27,155,1,2,32,3,4,2,1,5,2,1,Tesla,2027-07-01,1,Apple,2028-10-07,254.0,10,4,9,11,6
S01608,Penn State,Engineering,2024-08-12,2028-06-07,140,0,2,32,4,4,3,1,6,4,1,General Electric,2027-12-14,1,Amazon,2029-03-03,269.0,10,7,4,7,7
S01609,Michigan,Engineering,2025-12-29,2029-07-15,135,1,4,32,3,2,3,1,4,3,1,Cisco,2028-12-31,1,Intel,2030-02-14,214.0,8,2,5,6,11
S01610,Florida,Engineering,2024-06-14,2028-04-27,140,1,1,39,2,6,3,1,8,5,1,Meta,2027-12-06,1,Pfizer,2028-07-10,74.0,11,4,7,3,7
S01611,Florida,Engineering,2024-05-12,2027-08-08,165,1,5,31,3,3,3,1,4,1,1,Amazon,2027-03-20,1,Microsoft,2028-05-15,281.0,8,3,16,7,8
S01612,NYU,Engineering,2025-05-20,2028-10-21,146,1,2,34,3,2,3,1,5,2,1,Apple,2028-05-24,1,Google,2028-12-14,54.0,5,15,6,9,10
S01613,Georgia Tech,Engineering,2024-09-24,2028-03-24,160,1,5,20,3,3,2,1,4,2,0,,,1,Amazon,2028-07-13,111.0,4,9,7,4,7
S01614,Penn State,Engineering,2024-02-02,2027-03-05,179,1,0,34,4,3,3,1,5,3,1,Goldman Sachs,2026-09-10,1,EY,2027-06-01,88.0,8,12,7,9,5
S01615,Ohio State,Engineering,2024-05-03,2028-02-14,156,1,4,26,5,5,3,1,5,4,1,JPMorgan Chase,2027-09-20,1,Tesla,2028-07-25,162.0,3,6,5,6,10
S01616,Georgia Tech,Engineering,2024-02-17,2027-11-28,164,1,2,30,5,4,2,1,3,2,0,,,1,General Electric,2028-05-12,166.0,4,7,6,7,9
S01617,UT Austin,Engineering,2025-12-07,2029-08-26,159,1,4,28,6,6,1,1,14,5,1,Johnson & Johnson,2029-05-02,1,General Electric,2029-10-20,55.0,7,9,6,6,13
S01618,Florida,Engineering,2025-04-13,2028-06-07,128,1,5,36,4,2,1,1,5,2,1,Intel,2028-02-11,0,,,,6,11,7,4,7
S01619,Purdue,Engineering,2025-09-16,2028-11-06,134,1,3,30,5,4,2,1,12,6,1,Google,2028-03-18,1,Microsoft,2029-08-22,289.0,6,11,7,6,10
S01620,UT Austin,Engineering,2025-10-07,2028-12-05,170,1,3,44,4,3,2,1,3,1,1,General Electric,2028-07-16,1,Amazon,2029-07-08,215.0,11,8,9,5,4
S01621,Boston University,Engineering,2024-10-26,2028-10-22,152,1,4,35,3,3,3,1,7,2,1,Intel,2028-04-02,1,JPMorgan Chase,2029-08-07,289.0,6,12,5,5,9
S01622,Boston University,Engineering,2024-04-11,2027-06-28,156,1,3,30,4,3,3,1,7,4,1,Tesla,2026-12-27,1,Microsoft,2027-10-06,100.0,6,12,4,9,6
S01623,Ohio State,Engineering,2025-03-25,2028-10-22,148,1,2,31,3,4,1,1,8,6,1,Apple,2028-07-23,1,Tesla,2029-07-21,272.0,6,9,8,3,6
S01624,Michigan,Engineering,2025-06-01,2028-08-26,155,1,4,47,3,3,2,1,3,1,0,,,1,Meta,2028-11-07,73.0,6,7,6,1,10
S01625,Georgia Tech,Engineering,2025-02-28,2028-08-30,160,1,4,35,5,2,2,1,9,4,1,Amazon,2028-03-31,0,,,,6,12,4,5,14
S01626,Penn State,Engineering,2025-03-07,2028-06-30,160,1,0,30,4,2,2,1,10,5,1,Intel,2028-02-26,1,Goldman Sachs,2029-03-06,249.0,8,7,6,9,4
S01627,NYU,Engineering,2025-04-14,2029-01-02,124,1,0,26,2,2,3,1,5,3,0,,,1,Google,2029-08-05,215.0,7,5,6,7,6
S01628,Florida,Engineering,2024-05-29,2027-06-03,180,1,4,39,4,2,1,1,7,2,1,Microsoft,2026-10-24,1,Tesla,2027-08-15,73.0,6,7,5,5,5
S01629,Georgia Tech,Engineering,2025-02-15,2028-05-09,156,1,3,28,6,6,3,1,3,2,1,Google,2027-10-21,1,Intel,2028-12-26,231.0,9,6,13,9,10
S01630,Arizona State U.,Engineering,2025-11-07,2029-09-30,157,1,1,24,4,5,0,1,13,7,1,General Electric,2029-05-25,1,Pfizer,2029-11-28,59.0,5,6,4,8,6
S01631,Boston University,Engineering,2025-11-07,2029-07-30,148,1,4,41,5,6,1,1,6,2,1,Goldman Sachs,2029-02-15,1,General Electric,2030-03-22,235.0,4,5,7,6,5
S01632,UCSD,Engineering,2025-12-18,2029-09-26,144,1,2,34,3,2,2,1,8,1,1,Johnson & Johnson,2029-04-12,0,,,,6,7,6,6,10
S01633,Boston University,Engineering,2024-11-17,2028-05-11,142,1,3,41,4,3,1,1,5,2,1,Cisco,2028-02-09,1,General Electric,2028-10-31,173.0,5,6,9,7,3
S01634,Penn State,Engineering,2025-09-17,2028-11-30,179,1,3,42,5,1,2,1,14,9,1,JPMorgan Chase,2028-05-21,1,General Electric,2029-04-14,135.0,4,2,6,6,3
S01635,Penn State,Engineering,2025-10-01,2029-08-12,155,1,4,38,4,1,1,1,3,1,1,Johnson & Johnson,2029-01-21,1,General Electric,2030-03-06,206.0,9,10,8,6,4
S01636,UCSD,Engineering,2025-02-18,2028-05-29,129,1,1,38,6,2,3,1,9,6,0,,,1,Microsoft,2028-11-29,184.0,6,9,4,6,5
S01637,Arizona State U.,Engineering,2025-07-04,2028-12-21,142,0,2,33,3,4,2,1,5,3,1,Johnson & Johnson,2028-06-15,1,Deloitte,2029-03-25,94.0,8,4,9,8,5
S01638,Penn State,Engineering,2024-10-17,2028-02-03,165,1,4,43,5,3,1,1,3,2,1,Deloitte,2027-10-13,1,Deloitte,2028-08-10,189.0,12,8,2,6,4
S01639,Georgia Tech,Engineering,2025-10-12,2028-12-31,158,1,4,26,5,3,1,1,2,1,1,Google,2028-09-27,1,Apple,2029-06-11,162.0,7,2,7,8,7
S01640,Michigan,Engineering,2025-03-08,2028-11-20,147,1,3,32,4,2,1,1,9,4,1,Johnson & Johnson,2028-07-25,1,Cisco,2029-01-19,60.0,14,8,9,7,7
S01641,Georgia Tech,Engineering,2024-09-22,2028-08-08,144,1,6,29,3,3,2,1,9,5,1,Tesla,2028-01-02,1,Google,2028-11-09,93.0,7,8,4,7,6
S01642,UCSD,Engineering,2024-05-07,2027-12-22,149,0,0,30,2,4,2,1,4,1,1,EY,2027-07-09,1,JPMorgan Chase,2028-01-23,32.0,10,5,6,13,7
S01643,Georgia Tech,Engineering,2024-08-29,2028-06-21,118,1,4,43,5,2,3,1,6,4,0,,,1,Tesla,2028-11-17,149.0,4,9,9,4,12
S01644,Michigan,Engineering,2024-10-18,2028-09-23,137,1,3,36,4,2,1,1,2,1,1,Pfizer,2028-01-31,1,Johnson & Johnson,2029-01-02,101.0,12,7,8,8,5
S01645,NYU,Engineering,2025-06-16,2028-10-19,160,0,2,29,5,3,2,1,6,2,1,Tesla,2028-06-25,1,EY,2029-08-09,294.0,7,10,11,5,8
S01646,Ohio State,Engineering,2025-01-04,2028-08-23,163,1,4,46,5,3,2,1,3,1,1,Amazon,2028-04-30,1,Cisco,2029-04-27,247.0,4,11,5,5,5
S01647,NYU,Engineering,2024-03-24,2027-05-10,156,1,1,34,4,4,3,1,6,3,1,Goldman Sachs,2027-01-25,1,JPMorgan Chase,2027-08-14,96.0,5,1,3,5,4
S01648,Ohio State,Engineering,2025-04-01,2028-05-09,159,0,2,25,5,5,2,1,9,5,1,Pfizer,2027-11-07,1,Goldman Sachs,2029-03-04,299.0,7,7,8,9,5
S01649,Purdue,Engineering,2025-07-26,2029-04-16,149,1,4,26,2,4,2,1,6,1,1,Cisco,2028-10-07,0,,,,5,5,8,4,10
S01650,Michigan,Engineering,2025-08-21,2029-05-02,144,1,1,27,5,3,1,1,5,2,0,,,0,,,,7,11,14,7,11
S01651,UCSD,Engineering,2025-03-09,2028-10-19,147,1,5,42,3,2,2,1,7,3,1,Johnson & Johnson,2028-03-18,0,,,,5,7,11,6,8
S01652,NYU,Engineering,2024-06-15,2027-08-27,143,1,5,23,4,3,1,1,6,1,1,Amazon,2027-01-20,1,Johnson & Johnson,2028-05-31,278.0,7,6,3,8,6
S01653,Florida,Engineering,2024-05-12,2028-05-06,161,0,2,39,2,1,3,1,5,0,1,Cisco,2027-09-28,1,Microsoft,2029-03-02,300.0,6,12,8,12,6
S01654,Boston University,Engineering,2024-08-05,2028-03-25,145,1,2,37,4,3,2,1,4,0,1,Google,2027-08-27,1,Deloitte,2028-07-13,110.0,10,10,7,8,6
S01655,Georgia Tech,Engineering,2024-05-01,2028-03-04,137,1,0,31,5,2,2,1,5,1,1,Microsoft,2027-08-23,1,Tesla,2028-06-03,91.0,7,6,9,11,6
S01656,Purdue,Engineering,2024-10-23,2027-11-12,145,1,4,33,4,5,2,1,8,5,1,Amazon,2027-04-03,1,Tesla,2028-02-10,90.0,7,8,11,9,8
S01657,Michigan,Engineering,2025-01-18,2028-06-21,142,1,2,40,4,3,2,1,2,0,1,JPMorgan Chase,2028-01-08,1,Intel,2028-08-04,44.0,5,9,7,9,11
S01658,UT Austin,Engineering,2024-05-25,2028-03-21,133,1,4,38,4,5,1,1,9,3,1,Google,2027-09-06,1,General Electric,2028-09-23,186.0,9,4,7,1,8
S01659,Michigan,Engineering,2024-08-08,2027-11-09,181,1,2,33,6,3,1,1,5,4,1,Google,2027-04-08,0,,,,3,6,4,8,6
S01660,UCLA,Engineering,2025-07-14,2029-01-07,138,1,6,43,5,3,1,1,6,4,0,,,1,Cisco,2029-03-12,64.0,9,8,4,6,13
S01661,Arizona State U.,Engineering,2025-03-03,2028-11-03,137,1,1,25,4,1,1,1,3,3,1,Meta,2028-03-12,0,,,,4,11,4,21,7
S01662,Purdue,Engineering,2025-04-08,2028-09-26,152,1,5,34,4,1,1,1,5,4,1,JPMorgan Chase,2028-03-24,1,Intel,2029-01-01,97.0,5,10,4,7,6
S01663,UT Austin,Engineering,2025-05-31,2029-04-20,160,1,3,32,4,2,1,1,13,7,0,,,1,Intel,2030-01-10,265.0,4,5,6,1,12
S01664,Florida,Engineering,2025-11-14,2029-06-30,144,1,3,30,4,2,3,1,9,4,1,Cisco,2029-02-22,1,Microsoft,2030-01-12,196.0,3,8,5,4,11
S01665,Purdue,Engineering,2025-11-11,2029-09-25,164,1,2,33,2,1,3,1,6,3,1,Goldman Sachs,2029-03-15,1,General Electric,2030-02-21,149.0,13,7,13,4,12
S01666,NYU,Engineering,2024-12-13,2028-09-14,169,1,2,29,4,3,1,1,7,3,1,Pfizer,2028-06-05,1,Johnson & Johnson,2029-05-28,256.0,8,8,8,6,11
S01667,Michigan,Engineering,2025-10-23,2028-12-06,159,1,4,42,3,5,2,1,7,4,0,,,1,Johnson & Johnson,2029-03-30,114.0,5,8,4,13,6
S01668,Arizona State U.,Engineering,2025-08-08,2029-06-25,149,1,4,36,2,3,2,1,5,4,1,Deloitte,2029-01-07,1,Pfizer,2029-09-26,93.0,5,9,7,8,11
S01669,Penn State,Engineering,2024-03-28,2027-07-04,150,1,7,35,4,3,3,1,10,6,1,EY,2026-11-18,1,EY,2027-08-30,57.0,7,10,3,7,8
S01670,Penn State,Engineering,2024-07-12,2028-03-11,151,1,7,26,5,4,2,1,13,5,0,,,0,,,,8,3,1,8,8
S01671,Penn State,Engineering,2024-01-20,2027-03-21,139,1,3,37,5,1,2,1,8,3,1,Amazon,2026-08-07,1,Meta,2027-04-29,39.0,8,7,4,11,12
S01672,Ohio State,Engineering,2024-09-08,2028-09-03,145,1,3,42,7,3,1,1,6,4,1,JPMorgan Chase,2028-01-09,1,Intel,2028-11-15,73.0,9,9,10,9,5
S01673,Penn State,Engineering,2025-09-13,2029-02-23,134,0,3,35,4,3,1,1,3,1,1,EY,2028-08-15,1,JPMorgan Chase,2029-04-17,53.0,7,6,5,7,9
S01674,Arizona State U.,Engineering,2024-12-14,2028-07-24,173,1,2,30,4,3,2,1,6,4,1,Goldman Sachs,2028-03-10,0,,,,5,7,4,8,5
S01675,Arizona State U.,Engineering,2025-06-24,2028-12-02,131,1,4,28,4,4,3,1,8,4,1,Meta,2028-05-29,1,Microsoft,2029-02-16,76.0,11,7,8,11,11
S01676,UCLA,Engineering,2025-07-08,2028-10-01,151,1,3,31,4,2,1,1,6,3,1,Amazon,2028-04-21,0,,,,6,7,5,6,9
S01677,UT Austin,Engineering,2024-09-18,2027-11-02,148,1,1,41,3,3,2,1,8,2,0,,,1,Meta,2028-02-18,108.0,8,8,6,7,5
S01678,NYU,Engineering,2025-11-25,2029-02-18,138,1,2,35,2,4,1,1,7,3,1,EY,2028-11-05,1,Amazon,2029-09-02,196.0,3,8,5,7,3
S01679,Arizona State U.,Engineering,2025-12-31,2029-01-28,160,1,3,32,2,2,1,1,8,3,1,Goldman Sachs,2028-08-15,1,Tesla,2029-04-18,80.0,5,8,9,6,8
S01680,UT Austin,Engineering,2025-02-26,2028-08-09,124,1,5,39,3,3,2,1,7,5,1,Goldman Sachs,2028-03-06,1,Google,2028-11-08,91.0,2,10,11,5,5
S01681,Ohio State,Engineering,2024-09-02,2028-07-03,154,1,7,27,4,3,3,1,9,4,1,Apple,2027-11-06,0,,,,5,9,5,9,7
S01682,Florida,Engineering,2025-06-04,2029-02-16,152,1,3,35,3,6,0,1,5,2,1,Microsoft,2028-08-12,0,,,,10,10,8,8,5
S01683,Michigan,Engineering,2024-03-03,2027-08-12,172,1,4,36,5,3,3,1,7,1,0,,,1,Deloitte,2028-05-05,267.0,6,5,8,1,4
S01684,NYU,Engineering,2024-03-08,2027-11-10,134,1,2,43,5,3,3,1,8,4,0,,,1,Goldman Sachs,2027-12-24,44.0,7,4,5,5,9
S01685,UCSD,Engineering,2024-08-27,2027-09-05,121,1,0,30,3,1,2,1,5,1,1,Deloitte,2027-03-31,1,Apple,2027-11-25,81.0,7,8,4,4,2
S01686,Penn State,Engineering,2025-10-29,2028-12-31,146,1,3,35,6,2,2,1,4,0,1,EY,2028-07-17,1,JPMorgan Chase,2029-08-26,238.0,3,14,7,5,10
S01687,UCLA,Engineering,2025-10-13,2029-06-25,134,1,6,33,3,3,3,1,3,1,1,Intel,2029-02-03,0,,,,14,5,9,7,8
S01688,UT Austin,Engineering,2025-01-17,2028-10-19,128,0,2,37,2,2,3,1,10,4,1,Intel,2028-06-08,0,,,,5,10,3,10,5
S01689,Ohio State,Engineering,2025-07-04,2029-02-04,163,1,2,28,6,2,3,1,5,3,1,JPMorgan Chase,2028-06-17,1,Google,2029-03-27,51.0,5,14,6,9,8
S01690,Florida,Engineering,2025-09-27,2029-02-21,146,1,0,38,3,2,1,1,3,0,1,Google,2028-10-12,1,General Electric,2029-04-22,60.0,9,6,3,5,6
S01691,Florida,Engineering,2024-10-06,2028-08-07,166,0,4,35,4,0,3,0,5,3,1,Cisco,2028-03-06,1,Tesla,2029-03-19,224.0,7,4,7,12,4
S01692,UCSD,Engineering,2024-08-05,2028-05-30,153,1,0,30,3,1,3,1,3,2,1,Meta,2027-10-23,1,Amazon,2028-07-22,53.0,7,8,9,7,7
S01693,Boston University,Engineering,2025-06-30,2029-04-13,140,0,2,38,6,3,3,1,7,3,1,Meta,2028-12-27,1,Goldman Sachs,2029-06-27,75.0,6,7,8,8,12
S01694,Boston University,Engineering,2024-05-05,2027-07-15,137,1,1,42,5,3,2,1,5,2,1,Meta,2026-11-25,1,Apple,2028-03-22,251.0,12,1,6,6,5
S01695,Purdue,Engineering,2025-05-31,2028-11-08,150,1,5,25,6,3,0,1,5,3,1,Pfizer,2028-05-15,1,Intel,2029-04-20,163.0,4,9,6,1,7
S01696,Boston University,Engineering,2025-04-08,2028-08-24,141,1,5,32,5,6,3,1,6,5,1,Pfizer,2028-03-25,1,Tesla,2029-03-06,194.0,6,12,3,7,7
S01697,Ohio State,Engineering,2025-04-15,2029-02-14,161,1,1,40,5,1,1,1,8,4,1,Google,2028-08-24,1,Pfizer,2029-05-23,98.0,6,4,4,8,9
S01698,Arizona State U.,Engineering,2025-09-15,2029-05-15,131,1,4,30,5,5,0,1,7,4,1,General Electric,2029-02-13,1,Pfizer,2029-06-18,34.0,12,6,5,7,5
S01699,UT Austin,Engineering,2025-02-27,2028-12-07,143,1,5,38,3,3,2,1,11,5,1,Intel,2028-05-06,1,Deloitte,2029-07-26,231.0,11,5,13,9,8
S01700,UCLA,Engineering,2025-10-26,2029-09-23,163,1,1,33,4,4,1,1,8,1,1,Deloitte,2029-06-06,1,General Electric,2029-11-07,45.0,10,9,11,4,9
S01701,UCSD,Engineering,2025-03-31,2029-03-09,146,1,2,28,5,1,2,1,9,5,1,Tesla,2028-11-08,1,Cisco,2029-10-17,222.0,5,3,9,9,7
S01702,Purdue,Engineering,2025-01-01,2028-07-17,143,1,4,26,3,3,1,1,8,2,0,,,1,Cisco,2028-11-14,120.0,7,3,7,8,5
S01703,Boston University,Engineering,2024-01-09,2027-03-12,136,0,3,34,6,4,3,1,8,4,0,,,1,Tesla,2027-12-03,266.0,5,12,7,5,7
S01704,Ohio State,Engineering,2025-03-31,2028-04-03,140,1,1,40,2,4,2,1,5,0,1,Johnson & Johnson,2027-11-09,1,Intel,2028-05-13,40.0,12,13,8,7,5
S01705,Michigan,Engineering,2025-11-27,2029-11-24,138,1,4,34,5,2,2,1,8,5,0,,,1,Apple,2030-06-25,213.0,8,11,6,5,8
S01706,UCLA,Engineering,2025-09-20,2029-08-05,168,1,3,34,3,2,2,1,12,5,1,Intel,2029-02-19,1,Apple,2029-12-26,143.0,8,6,6,9,11
S01707,Florida,Engineering,2025-01-06,2028-01-24,160,1,4,30,4,2,3,1,4,3,0,,,1,JPMorgan Chase,2028-07-15,173.0,7,7,7,8,8
S01708,Boston University,Engineering,2025-12-24,2029-10-29,112,1,7,43,3,4,3,1,7,5,0,,,1,Google,2030-03-15,137.0,8,9,5,8,4
S01709,Ohio State,Engineering,2025-10-15,2029-05-04,167,1,3,27,5,2,3,1,7,3,1,Cisco,2029-01-06,1,EY,2029-10-23,172.0,9,8,3,4,6
S01710,Penn State,Engineering,2025-05-20,2028-08-14,148,1,7,32,5,3,3,1,4,2,0,,,1,Pfizer,2028-12-21,129.0,3,7,8,2,10
S01711,Boston University,Engineering,2025-08-02,2029-07-11,145,1,4,32,3,0,1,0,2,1,1,Amazon,2028-11-19,1,EY,2029-09-12,63.0,7,6,8,6,5
S01712,UT Austin,Engineering,2024-03-07,2027-05-11,120,1,1,40,3,4,2,1,4,4,1,General Electric,2026-12-06,1,General Electric,2027-10-04,146.0,6,13,4,1,9
S01713,Penn State,Engineering,2024-10-07,2028-01-13,155,1,3,28,5,3,0,1,5,3,1,Johnson & Johnson,2027-10-10,1,Pfizer,2028-06-20,159.0,6,5,5,6,10
S01714,Penn State,Engineering,2025-04-09,2028-04-09,152,1,4,34,4,4,2,1,11,6,1,Pfizer,2027-09-23,0,,,,5,8,4,1,3
S01715,UCSD,Engineering,2025-10-27,2028-11-21,124,1,0,43,3,2,1,1,6,4,1,Goldman Sachs,2028-06-02,1,Meta,2029-07-17,238.0,3,6,6,4,8
S01716,UCLA,Engineering,2025-11-27,2029-08-18,163,1,5,40,3,3,3,1,7,4,1,JPMorgan Chase,2029-01-21,1,Deloitte,2030-03-21,215.0,6,6,7,5,6
S01717,Arizona State U.,Engineering,2024-08-17,2027-09-10,152,1,3,28,4,3,3,1,14,5,1,General Electric,2027-04-02,1,Deloitte,2028-05-12,245.0,5,14,8,8,3
S01718,Florida,Engineering,2024-11-19,2027-11-21,146,1,4,31,5,4,2,1,7,4,1,Apple,2027-05-15,1,Microsoft,2028-06-09,201.0,6,7,9,5,9
S01719,Purdue,Engineering,2024-01-26,2027-05-20,163,1,4,35,4,2,4,1,5,2,1,Microsoft,2026-11-03,0,,,,4,7,6,9,2
S01720,Ohio State,Engineering,2024-07-20,2027-10-12,148,1,3,40,4,7,0,1,8,5,1,Meta,2027-04-21,1,Pfizer,2027-12-13,62.0,6,7,10,3,2
S01721,UCSD,Engineering,2024-04-09,2027-04-23,144,1,1,26,5,2,3,1,1,1,1,Goldman Sachs,2026-09-23,1,EY,2027-06-04,42.0,4,6,5,6,5
S01722,UCSD,Engineering,2024-12-08,2028-04-14,138,1,5,39,4,4,2,1,4,1,1,Microsoft,2027-11-13,0,,,,7,7,7,10,10
S01723,Florida,Engineering,2024-09-01,2028-02-22,134,1,4,42,3,4,1,1,3,2,1,Cisco,2027-11-11,1,Deloitte,2028-09-09,200.0,7,7,3,7,3
